sample_index,layout,rig_id,semantic_id,priority,object_id,semantic_zone,object_region_recall,object_region_precision,object_region_f2,object_presence_success,object_target_surface_voxels,object_prediction_voxels,object_visible_surface_recall,object_visible_1plus,object_visible_2plus,object_visible_3plus,object_mean_view_diversity_deg
21,N1_mirrored_head,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,937,0,0.9786552828175027,0.9786552828175027,0.2497331910352188,0.008537886872998933,82.2033055826827
21,N1_mirrored_head,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,0.0,0.0,0,885,292,0.9988700564971752,0.9988700564971752,0.807909604519774,0.0,111.04252145484072
21,N1_mirrored_head,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,992,0,0.5332661290322581,0.5332661290322581,0.09375,0.0,92.89889269186136
21,N1_mirrored_head,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,0.0,0.0,0,917,1,0.9923664122137404,0.9923664122137404,0.6793893129770993,0.2628135223555071,87.37212391009176
21,N1_mirrored_head,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,0.0,0.0,0,1584,16,1.0,1.0,0.9772727272727273,0.38636363636363635,93.24981801788012
21,N1_mirrored_head,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,260,0,0.9961538461538462,0.9961538461538462,0.9653846153846154,0.0,52.506467119019504
21,N1_mirrored_head,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,912,0,0.8103070175438597,0.8103070175438597,0.23355263157894737,0.0,95.97252713028907
21,N1_mirrored_head,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,881,0,0.5845629965947786,0.5845629965947786,0.0,0.0,0.0
21,N1_mirrored_head,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,291,0,1.0,1.0,0.9209621993127147,0.21305841924398625,89.85500395468212
3,N2_mirrored_support,3Cam,patient,P1,Prop_00_patient,table_patient,0.5365205843293492,0.6762589928057554,0.5596491434904093,1,753,556,0.7171314741035857,0.7171314741035857,0.37715803452855245,0.049136786188579015,114.78875410841175
3,N2_mirrored_support,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.13963039014373715,0.5987654320987654,0.16492308923249252,1,974,162,0.7433264887063655,0.7433264887063655,0.1971252566735113,0.027720739219712527,103.47837188957082
3,N2_mirrored_support,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,867,0,0.9803921568627451,0.9803921568627451,0.46366782006920415,0.08881199538638986,112.31361315223646
3,N2_mirrored_support,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.11506524317912219,0.10526315789473684,0.11296145335972983,1,843,874,0.6370106761565836,0.6370106761565836,0.298932384341637,0.0,111.37001954097606
3,N2_mirrored_support,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,1103,0,0.43517679057116954,0.43517679057116954,0.061650045330915684,0.0,92.5784373599765
3,N2_mirrored_support,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.314785373608903,0.583916083916084,0.34674916107382553,1,629,286,0.8966613672496025,0.8966613672496025,0.6931637519872814,0.16216216216216217,71.96729068587456
3,N2_mirrored_support,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1584,0,1.0,1.0,0.9696969696969697,0.016414141414141416,116.9908478439621
3,N2_mirrored_support,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,243,0,1.0,1.0,0.9794238683127572,0.0,51.11487651284884
