sample_index,layout,rig_id,camera_index,camera_name,camera_role,mount_wall,valid_depth_fraction,far_no_hit_fraction,raw_mb,width,height
6,C2_radial_echo,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9599088541666667,0.040091145833333286,1.2288,640,480
6,C2_radial_echo,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.993291015625,0.0067089843750000044,1.2288,640,480
6,C2_radial_echo,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9928059895833333,0.007194010416666674,1.2288,640,480
10,C2_radial_echo,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9652669270833333,0.03473307291666672,1.2288,640,480
10,C2_radial_echo,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9626627604166667,0.03733723958333335,1.2288,640,480
10,C2_radial_echo,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9926204427083334,0.007379557291666616,1.2288,640,480
10,C2_radial_echo,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9932486979166667,0.006751302083333299,1.2288,640,480
14,C2_radial_echo,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9656770833333334,0.03432291666666665,1.2288,640,480
14,C2_radial_echo,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.960341796875,0.03965820312500001,1.2288,640,480
14,C2_radial_echo,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.992900390625,0.007099609374999982,1.2288,640,480
14,C2_radial_echo,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.992958984375,0.0070410156250000355,1.2288,640,480
18,C2_radial_echo,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9635286458333333,0.03647135416666669,1.2288,640,480
18,C2_radial_echo,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9610384114583334,0.03896158854166665,1.2288,640,480
18,C2_radial_echo,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9931217447916667,0.006878255208333295,1.2288,640,480
18,C2_radial_echo,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9931901041666666,0.006809895833333357,1.2288,640,480
22,C2_radial_echo,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9697395833333333,0.03026041666666668,1.2288,640,480
22,C2_radial_echo,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.961162109375,0.03883789062499998,1.2288,640,480
22,C2_radial_echo,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9928873697916667,0.007112630208333304,1.2288,640,480
22,C2_radial_echo,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.993310546875,0.006689453125000022,1.2288,640,480
26,C2_radial_echo,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.965009765625,0.03499023437500004,1.2288,640,480
26,C2_radial_echo,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9609342447916667,0.03906575520833333,1.2288,640,480
26,C2_radial_echo,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9934016927083333,0.006598307291666661,1.2288,640,480
26,C2_radial_echo,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9930729166666666,0.0069270833333333615,1.2288,640,480
30,C2_radial_echo,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.962548828125,0.03745117187500002,1.2288,640,480
30,C2_radial_echo,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9590950520833333,0.040904947916666656,1.2288,640,480
30,C2_radial_echo,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9930208333333334,0.006979166666666647,1.2288,640,480
30,C2_radial_echo,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9934700520833334,0.006529947916666612,1.2288,640,480
34,C2_radial_echo,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9649869791666666,0.03501302083333335,1.2288,640,480
34,C2_radial_echo,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.962099609375,0.03790039062499995,1.2288,640,480
34,C2_radial_echo,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.99314453125,0.006855468749999982,1.2288,640,480
34,C2_radial_echo,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.99296875,0.007031250000000044,1.2288,640,480
38,C2_radial_echo,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9631966145833334,0.03680338541666661,1.2288,640,480
38,C2_radial_echo,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9592578125,0.04074218750000003,1.2288,640,480
38,C2_radial_echo,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9924153645833333,0.007584635416666652,1.2288,640,480
38,C2_radial_echo,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9930501302083333,0.006949869791666674,1.2288,640,480
3,N2_mirrored_support,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9629134114583333,0.03708658854166669,1.2288,640,480
3,N2_mirrored_support,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.95693359375,0.04306640625000002,1.2288,640,480
3,N2_mirrored_support,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9911490885416666,0.008850911458333388,1.2288,640,480
3,N2_mirrored_support,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9936002604166667,0.006399739583333286,1.2288,640,480
7,N2_mirrored_support,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9692252604166667,0.03077473958333332,1.2288,640,480
7,N2_mirrored_support,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9599934895833333,0.040006510416666696,1.2288,640,480
7,N2_mirrored_support,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.991259765625,0.008740234375000044,1.2288,640,480
7,N2_mirrored_support,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.993564453125,0.006435546875000031,1.2288,640,480
11,N2_mirrored_support,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9700618489583334,0.02993815104166664,1.2288,640,480
11,N2_mirrored_support,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9614029947916667,0.03859700520833331,1.2288,640,480
11,N2_mirrored_support,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9912630208333333,0.008736979166666714,1.2288,640,480
11,N2_mirrored_support,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9935970052083334,0.006402994791666616,1.2288,640,480
15,N2_mirrored_support,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.964013671875,0.03598632812500002,1.2288,640,480
15,N2_mirrored_support,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9580403645833333,0.041959635416666696,1.2288,640,480
15,N2_mirrored_support,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9918522135416666,0.008147786458333361,1.2288,640,480
15,N2_mirrored_support,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9936393229166667,0.0063606770833333215,1.2288,640,480
19,N2_mirrored_support,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9642024739583334,0.03579752604166664,1.2288,640,480
19,N2_mirrored_support,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9589518229166667,0.041048177083333304,1.2288,640,480
19,N2_mirrored_support,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9908528645833333,0.009147135416666674,1.2288,640,480
19,N2_mirrored_support,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9935286458333333,0.006471354166666665,1.2288,640,480
23,N2_mirrored_support,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9638606770833333,0.03613932291666666,1.2288,640,480
23,N2_mirrored_support,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9588736979166667,0.041126302083333344,1.2288,640,480
23,N2_mirrored_support,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9915364583333334,0.00846354166666663,1.2288,640,480
23,N2_mirrored_support,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.99427734375,0.005722656250000013,1.2288,640,480
27,N2_mirrored_support,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9646126302083333,0.03538736979166668,1.2288,640,480
27,N2_mirrored_support,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.960224609375,0.03977539062500002,1.2288,640,480
27,N2_mirrored_support,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9907682291666666,0.009231770833333375,1.2288,640,480
27,N2_mirrored_support,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.99330078125,0.006699218750000013,1.2288,640,480
31,N2_mirrored_support,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.967060546875,0.03293945312500002,1.2288,640,480
31,N2_mirrored_support,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9624283854166666,0.03757161458333336,1.2288,640,480
31,N2_mirrored_support,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9916438802083334,0.008356119791666616,1.2288,640,480
31,N2_mirrored_support,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9936881510416666,0.006311848958333366,1.2288,640,480
35,N2_mirrored_support,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.964150390625,0.035849609375000036,1.2288,640,480
35,N2_mirrored_support,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9593326822916667,0.04066731770833332,1.2288,640,480
35,N2_mirrored_support,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9909733072916667,0.00902669270833334,1.2288,640,480
35,N2_mirrored_support,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.99384765625,0.006152343749999956,1.2288,640,480
39,N2_mirrored_support,4CamAsym,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.96599609375,0.03400390625000005,1.2288,640,480
39,N2_mirrored_support,4CamAsym,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.960791015625,0.03920898437499998,1.2288,640,480
39,N2_mirrored_support,4CamAsym,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9915234375,0.008476562499999951,1.2288,640,480
39,N2_mirrored_support,4CamAsym,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.993798828125,0.006201171875000022,1.2288,640,480
0,C1_standard_cath,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9625748697916666,0.03742513020833338,1.2288,640,480
0,C1_standard_cath,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9576595052083333,0.04234049479166668,1.2288,640,480
0,C1_standard_cath,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9923046875,0.0076953124999999956,1.2288,640,480
0,C1_standard_cath,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9928483072916666,0.007151692708333379,1.2288,640,480
0,C1_standard_cath,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9725032552083334,0.02749674479166664,1.2288,640,480
4,C1_standard_cath,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9669075520833333,0.033092447916666656,1.2288,640,480
4,C1_standard_cath,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.960244140625,0.039755859375000036,1.2288,640,480
4,C1_standard_cath,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9932454427083334,0.00675455729166663,1.2288,640,480
4,C1_standard_cath,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9930598958333333,0.006940104166666683,1.2288,640,480
4,C1_standard_cath,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9759635416666667,0.024036458333333344,1.2288,640,480
8,C1_standard_cath,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9666927083333333,0.03330729166666668,1.2288,640,480
8,C1_standard_cath,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9601334635416666,0.03986653645833338,1.2288,640,480
8,C1_standard_cath,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9927473958333334,0.007252604166666621,1.2288,640,480
8,C1_standard_cath,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9932845052083333,0.006715494791666665,1.2288,640,480
8,C1_standard_cath,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9754264322916667,0.0245735677083333,1.2288,640,480
12,C1_standard_cath,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9672819010416667,0.03271809895833333,1.2288,640,480
12,C1_standard_cath,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9620703125,0.03792968750000003,1.2288,640,480
12,C1_standard_cath,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9933463541666666,0.006653645833333388,1.2288,640,480
12,C1_standard_cath,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.993076171875,0.006923828125000031,1.2288,640,480
12,C1_standard_cath,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.976416015625,0.023583984374999978,1.2288,640,480
16,C1_standard_cath,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9654654947916667,0.034534505208333344,1.2288,640,480
16,C1_standard_cath,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9629231770833333,0.037076822916666696,1.2288,640,480
16,C1_standard_cath,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.993916015625,0.006083984375000018,1.2288,640,480
16,C1_standard_cath,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.993154296875,0.006845703124999991,1.2288,640,480
16,C1_standard_cath,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9767740885416667,0.023225911458333304,1.2288,640,480
20,C1_standard_cath,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.963642578125,0.03635742187500002,1.2288,640,480
20,C1_standard_cath,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9631119791666667,0.03688802083333331,1.2288,640,480
20,C1_standard_cath,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.99322265625,0.006777343750000053,1.2288,640,480
20,C1_standard_cath,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9931477864583333,0.006852213541666652,1.2288,640,480
20,C1_standard_cath,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9764713541666666,0.02352864583333336,1.2288,640,480
24,C1_standard_cath,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9651627604166667,0.03483723958333329,1.2288,640,480
24,C1_standard_cath,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9632454427083333,0.036754557291666656,1.2288,640,480
24,C1_standard_cath,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9936067708333334,0.006393229166666625,1.2288,640,480
24,C1_standard_cath,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9931315104166667,0.006868489583333304,1.2288,640,480
24,C1_standard_cath,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9780729166666666,0.021927083333333375,1.2288,640,480
28,C1_standard_cath,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9629524739583334,0.03704752604166661,1.2288,640,480
28,C1_standard_cath,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9604915364583333,0.039508463541666705,1.2288,640,480
28,C1_standard_cath,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.993603515625,0.006396484374999956,1.2288,640,480
28,C1_standard_cath,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.992890625,0.007109374999999973,1.2288,640,480
28,C1_standard_cath,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9762923177083334,0.023707682291666643,1.2288,640,480
32,C1_standard_cath,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9615983072916666,0.03840169270833338,1.2288,640,480
32,C1_standard_cath,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9578938802083333,0.042106119791666674,1.2288,640,480
32,C1_standard_cath,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.99330078125,0.006699218750000013,1.2288,640,480
32,C1_standard_cath,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9930078125,0.006992187499999969,1.2288,640,480
32,C1_standard_cath,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9738313802083334,0.026168619791666625,1.2288,640,480
36,C1_standard_cath,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.961982421875,0.03801757812499995,1.2288,640,480
36,C1_standard_cath,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.95890625,0.04109375000000004,1.2288,640,480
36,C1_standard_cath,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9936067708333334,0.006393229166666625,1.2288,640,480
36,C1_standard_cath,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9933658854166667,0.006634114583333295,1.2288,640,480
36,C1_standard_cath,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9745084635416666,0.025491536458333353,1.2288,640,480
1,N1_mirrored_head,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.965185546875,0.03481445312499998,1.2288,640,480
1,N1_mirrored_head,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9586263020833333,0.041373697916666674,1.2288,640,480
1,N1_mirrored_head,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9914388020833333,0.008561197916666652,1.2288,640,480
1,N1_mirrored_head,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9938639322916667,0.006136067708333304,1.2288,640,480
1,N1_mirrored_head,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9678092447916666,0.032190755208333366,1.2288,640,480
5,N1_mirrored_head,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9638020833333333,0.03619791666666672,1.2288,640,480
5,N1_mirrored_head,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9578841145833333,0.042115885416666665,1.2288,640,480
5,N1_mirrored_head,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.990859375,0.009140625000000013,1.2288,640,480
5,N1_mirrored_head,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.993583984375,0.006416015625000049,1.2288,640,480
5,N1_mirrored_head,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.965517578125,0.03448242187499995,1.2288,640,480
9,N1_mirrored_head,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9645768229166667,0.03542317708333331,1.2288,640,480
9,N1_mirrored_head,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9592350260416667,0.04076497395833334,1.2288,640,480
9,N1_mirrored_head,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9916959635416667,0.00830403645833333,1.2288,640,480
9,N1_mirrored_head,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9939290364583333,0.006070963541666696,1.2288,640,480
9,N1_mirrored_head,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.96875,0.03125,1.2288,640,480
13,N1_mirrored_head,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9647981770833334,0.035201822916666625,1.2288,640,480
13,N1_mirrored_head,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9600455729166667,0.0399544270833333,1.2288,640,480
13,N1_mirrored_head,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9913411458333333,0.008658854166666674,1.2288,640,480
13,N1_mirrored_head,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.994404296875,0.005595703125000018,1.2288,640,480
13,N1_mirrored_head,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.970556640625,0.029443359374999978,1.2288,640,480
17,N1_mirrored_head,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9670084635416667,0.032991536458333304,1.2288,640,480
17,N1_mirrored_head,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.961748046875,0.03825195312499996,1.2288,640,480
17,N1_mirrored_head,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9913509114583333,0.008649088541666683,1.2288,640,480
17,N1_mirrored_head,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9935872395833333,0.0064127604166667185,1.2288,640,480
17,N1_mirrored_head,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.971669921875,0.02833007812499999,1.2288,640,480
21,N1_mirrored_head,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9649576822916667,0.035042317708333326,1.2288,640,480
21,N1_mirrored_head,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9575032552083333,0.04249674479166665,1.2288,640,480
21,N1_mirrored_head,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.99095703125,0.009042968749999991,1.2288,640,480
21,N1_mirrored_head,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9939615885416667,0.0060384114583332815,1.2288,640,480
21,N1_mirrored_head,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9694401041666667,0.030559895833333295,1.2288,640,480
25,N1_mirrored_head,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9643977864583333,0.035602213541666705,1.2288,640,480
25,N1_mirrored_head,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.959033203125,0.040966796875000044,1.2288,640,480
25,N1_mirrored_head,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9907779947916666,0.009222005208333384,1.2288,640,480
25,N1_mirrored_head,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.99408203125,0.005917968749999947,1.2288,640,480
25,N1_mirrored_head,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9672298177083334,0.032770182291666616,1.2288,640,480
29,N1_mirrored_head,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9667610677083334,0.033238932291666634,1.2288,640,480
29,N1_mirrored_head,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9633333333333334,0.036666666666666625,1.2288,640,480
29,N1_mirrored_head,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.991025390625,0.008974609375000053,1.2288,640,480
29,N1_mirrored_head,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9936946614583333,0.006305338541666705,1.2288,640,480
29,N1_mirrored_head,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9694140625,0.03058593750000005,1.2288,640,480
33,N1_mirrored_head,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9694466145833334,0.030553385416666634,1.2288,640,480
33,N1_mirrored_head,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9629524739583334,0.03704752604166661,1.2288,640,480
33,N1_mirrored_head,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.99130859375,0.008691406249999978,1.2288,640,480
33,N1_mirrored_head,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.99384765625,0.006152343749999956,1.2288,640,480
33,N1_mirrored_head,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9740397135416666,0.02596028645833337,1.2288,640,480
37,N1_mirrored_head,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9615983072916666,0.03840169270833338,1.2288,640,480
37,N1_mirrored_head,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9575813802083334,0.04241861979166661,1.2288,640,480
37,N1_mirrored_head,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.99115234375,0.008847656249999947,1.2288,640,480
37,N1_mirrored_head,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.99376953125,0.0062304687499999956,1.2288,640,480
37,N1_mirrored_head,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9667057291666666,0.03329427083333336,1.2288,640,480
2,C2_radial_echo,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.9643359375,0.03566406249999998,1.2288,640,480
2,C2_radial_echo,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9594401041666667,0.040559895833333304,1.2288,640,480
2,C2_radial_echo,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.9927180989583333,0.007281901041666705,1.2288,640,480
2,C2_radial_echo,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.99322265625,0.006777343750000053,1.2288,640,480
2,C2_radial_echo,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.975595703125,0.02440429687500001,1.2288,640,480
6,C2_radial_echo,5Cam,0,DepthCam_0,foot_wall_robot_axis,minus_x_wall,0.962529296875,0.037470703125000004,1.2288,640,480
6,C2_radial_echo,5Cam,1,DepthCam_1,head_wall_anesthesia_axis,plus_x_wall,0.9601204427083333,0.0398795572916667,1.2288,640,480
6,C2_radial_echo,5Cam,2,DepthCam_2,minusZ_high_side_clear_tv,minus_z_wall,0.993388671875,0.006611328124999982,1.2288,640,480
6,C2_radial_echo,5Cam,3,DepthCam_3,plusZ_high_side,plus_z_wall,0.9927506510416667,0.00724934895833329,1.2288,640,480
6,C2_radial_echo,5Cam,4,DepthCam_4,mid_oblique_head_minusZ,plus_x_minus_z_oblique,0.9763444010416666,0.023655598958333357,1.2288,640,480
