sample_index,layout,rig_id,semantic_id,priority,object_id,semantic_zone,object_region_recall,object_region_precision,object_region_f2,object_presence_success,object_target_surface_voxels,object_prediction_voxels,object_visible_surface_recall,object_visible_1plus,object_visible_2plus,object_visible_3plus,object_mean_view_diversity_deg
39,N2_mirrored_support,4CamClassic,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,1066,0,0.99906191369606,0.99906191369606,0.8921200750469043,0.010318949343339587,99.75743716232081
39,N2_mirrored_support,4CamClassic,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.21281216069489686,0.5571428571428572,0.24282700958092962,1,921,350,0.8588490770901195,0.8588490770901195,0.44299674267100975,0.10966340933767643,120.6863840229901
39,N2_mirrored_support,4CamClassic,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.003787878787878788,0.4,0.004723665564478035,0,1584,5,0.8156565656565656,0.8156565656565656,0.5258838383838383,0.2922979797979798,101.43672000678339
39,N2_mirrored_support,4CamClassic,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,299,0,0.2140468227424749,0.2140468227424749,0.0,0.0,0.0
39,N2_mirrored_support,4CamClassic,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,937,0,1.0,1.0,0.8292422625400213,0.0,96.1580407253053
39,N2_mirrored_support,4CamClassic,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,888,0,0.954954954954955,0.954954954954955,0.75,0.08558558558558559,101.27915310618648
39,N2_mirrored_support,4CamClassic,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,331,0,1.0,1.0,1.0,0.9879154078549849,104.4762016500184
0,C1_standard_cath,3Cam,patient,P1,Prop_00_patient,table_patient,0.5806451612903226,0.6447761194029851,0.5924300603400987,1,744,670,0.7634408602150538,0.7634408602150538,0.40591397849462363,0.03494623655913978,124.3044082312301
0,C1_standard_cath,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1535,0,0.9980456026058632,0.9980456026058632,0.9127035830618893,0.20195439739413681,103.60626506627767
0,C1_standard_cath,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,878,0,0.9954441913439636,0.9954441913439636,0.8815489749430524,0.0,88.94495905475567
0,C1_standard_cath,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,0.0,0.0,0,837,1,0.997610513739546,0.997610513739546,0.20430107526881722,0.0,133.49474833003654
0,C1_standard_cath,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,979,0,0.9887640449438202,0.9887640449438202,0.6118488253319714,0.0,76.18022121797034
0,C1_standard_cath,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,903,0,1.0,1.0,0.9712070874861573,0.3610188261351052,92.8049609675357
0,C1_standard_cath,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1706,0,1.0,1.0,0.9407971864009379,0.22098475967174677,93.15558604230709
0,C1_standard_cath,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,307,0,0.07166123778501629,0.07166123778501629,0.0,0.0,0.0
0,C1_standard_cath,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,943,0,0.975609756097561,0.975609756097561,0.4241781548250265,0.0,133.77995315400375
0,C1_standard_cath,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,890,0,0.9685393258426966,0.9685393258426966,0.0022471910112359553,0.0,120.30882722388634
0,C1_standard_cath,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,298,0,1.0,1.0,0.9832214765100671,0.3187919463087248,118.73723899525235
4,C1_standard_cath,3Cam,patient,P1,Prop_00_patient,table_patient,0.5210084033613446,0.6594982078853047,0.5438492782364944,1,714,558,0.7675070028011205,0.7675070028011205,0.28431372549019607,0.004201680672268907,127.54986783007635
4,C1_standard_cath,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1406,0,0.9921763869132291,0.9921763869132291,0.5718349928876245,0.11877667140825035,98.74009938218191
4,C1_standard_cath,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.009784735812133072,1.0,0.012201073694485115,0,1022,1,0.9931506849315068,0.9931506849315068,0.8062622309197651,0.09686888454011741,85.12720814671485
4,C1_standard_cath,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,0.0,0.0,0,934,1,0.943254817987152,0.943254817987152,0.17987152034261242,0.0,126.9106657408111
4,C1_standard_cath,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,1179,0,0.9550466497031382,0.9550466497031382,0.4342663273960984,0.0,77.84419178133011
4,C1_standard_cath,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,999,0,1.0,1.0,0.9099099099099099,0.27127127127127126,91.5390832140716
4,C1_standard_cath,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1659,0,0.9957805907172996,0.9957805907172996,0.8432790837854129,0.056660638939119955,95.22798535137599
4,C1_standard_cath,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,238,0,0.16806722689075632,0.16806722689075632,0.0,0.0,0.0
4,C1_standard_cath,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,934,0,0.9710920770877944,0.9710920770877944,0.1670235546038544,0.0,131.63793741715594
4,C1_standard_cath,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,897,0,0.9821627647714605,0.9821627647714605,0.0,0.0,0.0
4,C1_standard_cath,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,253,0,1.0,1.0,0.9565217391304348,0.30039525691699603,118.5029714065707
8,C1_standard_cath,3Cam,patient,P1,Prop_00_patient,table_patient,0.5583554376657824,0.6268174474959612,0.5708247164013035,1,754,619,0.7559681697612732,0.7559681697612732,0.22546419098143236,0.015915119363395226,120.4553131670944
8,C1_standard_cath,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1419,0,0.9922480620155039,0.9922480620155039,0.34954193093727975,0.0028188865398167725,93.01383659390237
8,C1_standard_cath,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,946,0,0.9968287526427061,0.9968287526427061,0.8879492600422833,0.26955602536997886,84.2189598614569
8,C1_standard_cath,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,0.0,0.0,0,877,1,0.9144811858608894,0.9144811858608894,0.13683010262257697,0.0,131.6604382268171
8,C1_standard_cath,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,965,0,0.9948186528497409,0.9948186528497409,0.6269430051813472,0.0,75.81707704614848
8,C1_standard_cath,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,1004,0,1.0,1.0,0.8794820717131474,0.00199203187250996,96.17391365346386
8,C1_standard_cath,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1705,0,0.9970674486803519,0.9970674486803519,0.6398826979472141,0.0,94.34262096177305
8,C1_standard_cath,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,314,0,0.10191082802547771,0.10191082802547771,0.0,0.0,0.0
8,C1_standard_cath,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,887,0,0.9673055242390078,0.9673055242390078,0.09131905298759865,0.0,130.0288544137081
8,C1_standard_cath,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,1050,0,0.9371428571428572,0.9371428571428572,0.0,0.0,0.0
8,C1_standard_cath,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,302,0,1.0,1.0,0.956953642384106,0.25496688741721857,123.43874335848614
12,C1_standard_cath,3Cam,patient,P1,Prop_00_patient,table_patient,0.5148095909732017,0.6143667296786389,0.5320532658763797,1,709,529,0.7503526093088858,0.7503526093088858,0.29760225669957685,0.031029619181946404,114.77696149663603
12,C1_standard_cath,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1394,0,0.9921090387374462,0.9921090387374462,0.34074605451936874,0.009325681492109038,91.60791607146567
12,C1_standard_cath,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,1006,0,1.0,1.0,0.9870775347912525,0.6361829025844931,83.73783582956956
12,C1_standard_cath,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,1.0,0.0,0,942,0,1.0,1.0,0.058386411889596604,0.0,132.80136145523647
12,C1_standard_cath,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,973,0,0.9496402877697842,0.9496402877697842,0.4224049331963001,0.0,76.73379352648485
12,C1_standard_cath,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,938,0,0.9989339019189766,0.9989339019189766,0.8422174840085288,0.01279317697228145,95.01196584563651
12,C1_standard_cath,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1676,0,0.9952267303102625,0.9952267303102625,0.6503579952267303,0.0,94.2824631665492
12,C1_standard_cath,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,242,0,0.049586776859504134,0.049586776859504134,0.0,0.0,0.0
12,C1_standard_cath,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.009635974304068522,1.0,0.012016021361815754,0,934,1,0.911134903640257,0.911134903640257,0.08565310492505353,0.0,126.66247858086972
12,C1_standard_cath,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,1051,0,0.8534728829686014,0.8534728829686014,0.019029495718363463,0.0,120.21219318753947
12,C1_standard_cath,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,295,0,1.0,1.0,0.9864406779661017,0.3559322033898305,115.76013136753389
16,C1_standard_cath,3Cam,patient,P1,Prop_00_patient,table_patient,0.5865257595772787,0.6582278481012658,0.5995886398105249,1,757,632,0.7476882430647291,0.7476882430647291,0.27080581241743723,0.002642007926023778,124.47517050273568
16,C1_standard_cath,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1511,0,0.9907346128391793,0.9907346128391793,0.399735274652548,0.0,93.41501537762325
16,C1_standard_cath,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,1045,0,1.0,1.0,0.9942583732057416,0.8028708133971292,80.49280683555119
16,C1_standard_cath,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,0.0,0.0,0,828,1,1.0,1.0,0.20772946859903382,0.0,128.43785914817695
16,C1_standard_cath,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.018357487922705314,0.6774193548387096,0.022792445932205325,0,1035,31,0.9951690821256038,0.9951690821256038,0.6830917874396135,0.0,72.59833542342389
16,C1_standard_cath,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,780,0,0.9987179487179487,0.9987179487179487,0.8653846153846154,0.0,96.25163295441344
16,C1_standard_cath,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1701,0,0.9923574368018813,0.9923574368018813,0.6213991769547325,0.0,93.77963607960876
16,C1_standard_cath,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,289,0,0.02768166089965398,0.02768166089965398,0.0,0.0,0.0
16,C1_standard_cath,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,1038,0,1.0,1.0,0.9267822736030829,0.0,133.28443379303775
16,C1_standard_cath,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,985,0,0.9756345177664975,0.9756345177664975,0.03248730964467005,0.0,120.67889596414864
16,C1_standard_cath,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,253,0,1.0,1.0,0.9565217391304348,0.2450592885375494,123.90090088930053
20,C1_standard_cath,3Cam,patient,P1,Prop_00_patient,table_patient,0.5019455252918288,0.632295719844358,0.5235311159173439,1,771,514,0.7626459143968871,0.7626459143968871,0.22568093385214008,0.0,125.93195136463582
20,C1_standard_cath,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1355,0,0.9874538745387453,0.9874538745387453,0.35129151291512917,0.0014760147601476014,93.54366740144086
20,C1_standard_cath,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,879,0,1.0,1.0,0.9977246871444824,0.9419795221843004,82.91808743872568
20,C1_standard_cath,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,1.0,0.0,0,828,0,1.0,1.0,0.26811594202898553,0.0,129.66717164698574
20,C1_standard_cath,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,0.0,0.0,0,1003,1,0.9770687936191426,0.9770687936191426,0.5633100697906281,0.0,73.63093725359651
20,C1_standard_cath,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.008946322067594433,1.0,0.01115794693776345,0,1006,1,0.9960238568588469,0.9960238568588469,0.8429423459244533,0.0,95.13209781643896
20,C1_standard_cath,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1647,0,0.9957498482088646,0.9957498482088646,0.6435944140862173,0.0,93.80993156188833
20,C1_standard_cath,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,251,0,0.0398406374501992,0.0398406374501992,0.0,0.0,0.0
20,C1_standard_cath,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,0.0,0.0,0,983,1,1.0,1.0,0.9501525940996948,0.0,131.93954602054407
20,C1_standard_cath,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,1017,0,0.9665683382497542,0.9665683382497542,0.03736479842674533,0.0,120.26107202781776
20,C1_standard_cath,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,274,0,1.0,1.0,0.9525547445255474,0.3029197080291971,118.28813659771987
24,C1_standard_cath,3Cam,patient,P1,Prop_00_patient,table_patient,0.584958217270195,0.6542056074766355,0.5976095617529881,1,718,535,0.7534818941504178,0.7534818941504178,0.22701949860724233,0.012534818941504178,120.80988492275259
24,C1_standard_cath,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1582,0,0.9917825537294563,0.9917825537294563,0.2895069532237674,0.004424778761061947,90.02503663839003
24,C1_standard_cath,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,946,0,1.0,1.0,0.9904862579281184,0.7674418604651163,80.85614062926741
24,C1_standard_cath,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,1.0,0.0,0,864,0,0.9988425925925926,0.9988425925925926,0.10185185185185185,0.0,136.47121183357322
24,C1_standard_cath,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,965,0,0.9481865284974094,0.9481865284974094,0.44559585492227977,0.0,74.81762756900022
24,C1_standard_cath,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,1026,0,0.9990253411306043,0.9990253411306043,0.804093567251462,0.0,95.60462259484146
24,C1_standard_cath,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,0.0,0.0,0,1709,1,0.9953188999414863,0.9953188999414863,0.6138092451726156,0.0,93.870581475096
24,C1_standard_cath,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,260,0,0.0,0.0,0.0,0.0,0.0
24,C1_standard_cath,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,898,0,1.0,1.0,0.9298440979955457,0.0,134.53017446042233
24,C1_standard_cath,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,1013,0,0.9792694965449161,0.9792694965449161,0.0,0.0,0.0
24,C1_standard_cath,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,267,0,1.0,1.0,0.9588014981273408,0.33707865168539325,119.48918516475526
28,C1_standard_cath,3Cam,patient,P1,Prop_00_patient,table_patient,0.5373333333333333,0.6337760910815939,0.5542000410085468,1,750,527,0.728,0.728,0.18133333333333335,0.0,126.13873337375475
28,C1_standard_cath,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1422,0,0.9873417721518988,0.9873417721518988,0.35372714486638535,0.0,94.49379125936551
28,C1_standard_cath,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,828,0,1.0,1.0,0.9951690821256038,0.8611111111111112,82.74112768991554
28,C1_standard_cath,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,0.0,0.0,0,855,1,1.0,1.0,0.13099415204678364,0.0,129.563396290891
28,C1_standard_cath,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,1110,0,0.9612612612612612,0.9612612612612612,0.45225225225225224,0.0,74.5712956841676
28,C1_standard_cath,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,919,0,0.9956474428726877,0.9956474428726877,0.7986942328618063,0.0,96.65999985783775
28,C1_standard_cath,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1656,0,0.9957729468599034,0.9957729468599034,0.6352657004830918,0.0,94.08073153938783
28,C1_standard_cath,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,248,0,0.0,0.0,0.0,0.0,0.0
28,C1_standard_cath,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,917,0,0.9967284623773174,0.9967284623773174,0.8418756815703381,0.0,130.99061205138162
28,C1_standard_cath,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,955,0,0.9780104712041885,0.9780104712041885,0.0,0.0,0.0
28,C1_standard_cath,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,302,0,1.0,1.0,0.9470198675496688,0.38741721854304634,113.50256113440128
32,C1_standard_cath,3Cam,patient,P1,Prop_00_patient,table_patient,0.5262449528936743,0.6009693053311793,0.5396653193461327,1,743,619,0.7388963660834454,0.7388963660834454,0.288021534320323,0.018842530282637954,115.90010785956939
32,C1_standard_cath,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1589,0,0.9830081812460667,0.9830081812460667,0.35934550031466334,0.0006293266205160479,92.92993146209936
32,C1_standard_cath,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.002403846153846154,0.5,0.003001200480192077,0,832,2,0.9987980769230769,0.9987980769230769,0.9783653846153846,0.4098557692307692,82.0234484638016
32,C1_standard_cath,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.010332950631458095,0.3333333333333333,0.012816861293078895,0,871,3,0.9954075774971297,0.9954075774971297,0.2020665901262916,0.0,132.3166017489074
32,C1_standard_cath,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,959,0,0.9770594369134515,0.9770594369134515,0.5651720542231491,0.0,73.42417113420684
32,C1_standard_cath,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,705,0,0.9957446808510638,0.9957446808510638,0.6950354609929078,0.01702127659574468,94.15685858600202
32,C1_standard_cath,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1696,0,0.995872641509434,0.995872641509434,0.6497641509433962,0.0,94.19579653350424
32,C1_standard_cath,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,257,0,0.04669260700389105,0.04669260700389105,0.0,0.0,0.0
32,C1_standard_cath,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,953,0,0.9989506820566632,0.9989506820566632,0.8405036726128017,0.0,131.00405150002433
32,C1_standard_cath,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,1093,0,0.9743824336688015,0.9743824336688015,0.0018298261665141812,0.0,120.57880864965203
32,C1_standard_cath,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,256,0,1.0,1.0,0.96484375,0.44140625,111.16929863596769
36,C1_standard_cath,3Cam,patient,P1,Prop_00_patient,table_patient,0.5383580080753702,0.6537037037037037,0.5580515936878515,1,743,540,0.7402422611036339,0.7402422611036339,0.25841184387617766,0.02557200538358008,114.62412378515788
36,C1_standard_cath,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,1.0,0.0,0,1366,0,0.9941434846266471,0.9941434846266471,0.4128843338213763,0.005124450951683748,93.05355775403075
36,C1_standard_cath,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,947,0,1.0,1.0,0.9957761351636748,0.8046462513199577,82.81854967329231
36,C1_standard_cath,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,1.0,0.0,0,836,0,0.9976076555023924,0.9976076555023924,0.13636363636363635,0.0,131.51925117572225
36,C1_standard_cath,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,1049,0,0.9771210676835081,0.9771210676835081,0.5328884652049571,0.0,75.89763378817776
36,C1_standard_cath,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.015209125475285171,1.0,0.01893939393939394,0,1052,1,0.9876425855513308,0.9876425855513308,0.5237642585551331,0.0,96.1700057728211
36,C1_standard_cath,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,1.0,0.0,0,1648,0,0.995752427184466,0.995752427184466,0.6535194174757282,0.0,94.43035085342312
36,C1_standard_cath,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,266,0,0.08270676691729323,0.08270676691729323,0.0,0.0,0.0
36,C1_standard_cath,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,991,0,0.9979818365287588,0.9979818365287588,0.8254288597376388,0.0,131.36769874623243
36,C1_standard_cath,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,1021,0,0.9715964740450539,0.9715964740450539,0.007835455435847209,0.0,120.4339111424767
36,C1_standard_cath,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,331,0,0.9969788519637462,0.9969788519637462,0.9697885196374623,0.4350453172205438,113.83754444579144
1,N1_mirrored_head,3Cam,patient,P1,Prop_00_patient,table_patient,0.26430517711171664,0.4828897338403042,0.2906151066068404,1,734,263,0.5463215258855586,0.5463215258855586,0.2506811989100817,0.021798365122615803,125.97511879165368
1,N1_mirrored_head,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,0.0,0.0,0,872,183,0.9954128440366973,0.9954128440366973,0.5974770642201835,0.22935779816513763,110.45528202100226
1,N1_mirrored_head,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,863,0,0.9698725376593279,0.9698725376593279,0.17844727694090382,0.0011587485515643105,93.73746875055528
1,N1_mirrored_head,3Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,0.0,0.0,0,989,250,0.9979777553083923,0.9979777553083923,0.8321536905965622,0.0,106.83289569259306
1,N1_mirrored_head,3Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.008064516129032258,1.0,0.01006036217303823,0,1116,1,0.5412186379928315,0.5412186379928315,0.07795698924731183,0.0,92.59730700450984
1,N1_mirrored_head,3Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,865,0,0.9930635838150289,0.9930635838150289,0.7572254335260116,0.292485549132948,83.30237765906536
1,N1_mirrored_head,3Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.006944444444444444,1.0,0.008665511265164644,0,1584,1,1.0,1.0,0.9873737373737373,0.3851010101010101,93.43970368190111
1,N1_mirrored_head,3Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,263,0,0.9961977186311787,0.9961977186311787,0.9657794676806084,0.0,50.830440740440814
1,N1_mirrored_head,3Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,932,0,0.9871244635193133,0.9871244635193133,0.30579399141630903,0.0,98.22718992563927
1,N1_mirrored_head,3Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,851,0,0.7673325499412456,0.7673325499412456,0.0,0.0,0.0
1,N1_mirrored_head,3Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.029801324503311258,1.0,0.03697617091207888,0,302,1,0.9966887417218543,0.9966887417218543,0.8675496688741722,0.5165562913907285,106.16989198672688
5,N1_mirrored_head,3Cam,patient,P1,Prop_00_patient,table_patient,0.47493403693931396,0.6254681647940075,0.4989509746640463,1,758,534,0.5910290237467019,0.5910290237467019,0.2757255936675462,0.0633245382585752,115.90470032571065
5,N1_mirrored_head,3Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,0.0,0.0,0,1028,146,1.0,1.0,0.6391050583657587,0.28891050583657585,108.13832482134015
5,N1_mirrored_head,3Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,854,0,0.9882903981264637,0.9882903981264637,0.13114754098360656,0.0,54.08698963878948
